@relation Hotelpreis

@attribute Preis numeric
@attribute Timestamp date "yyyy-MM-dd HH:mm:ss"
@attribute Class {Influencer,No Influencer}
@attribute Name {"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91"}

@data
155,2019-05-03 14:12:01,No Influencer,14
185,2019-05-11 18:12:01,No Influencer,14
185,2019-05-12 08:12:01,No Influencer,14
186,2019-05-07 17:12:01,No Influencer,14
186,2019-05-09 09:12:01,No Influencer,14
176,2019-05-05 15:12:01,No Influencer,14
186,2019-05-09 21:12:01,No Influencer,14
186,2019-05-08 04:12:01,No Influencer,14
186,2019-05-07 16:12:01,No Influencer,14
186,2019-05-07 14:12:01,No Influencer,14
185,2019-05-12 06:12:01,No Influencer,14
155,2019-05-04 23:12:00,No Influencer,14
186,2019-05-07 21:12:01,No Influencer,14
186,2019-05-08 14:12:01,No Influencer,14
176,2019-05-02 19:12:01,No Influencer,14
186,2019-05-07 23:12:01,No Influencer,14
186,2019-05-07 12:12:01,No Influencer,14
154,2019-05-06 00:12:01,No Influencer,14
154,2019-05-05 11:12:01,No Influencer,14
185,2019-05-06 17:12:01,No Influencer,14
176,2019-05-12 04:12:01,No Influencer,14
0,2019-05-11 11:12:01,No Influencer,14
176,2019-05-03 09:12:00,No Influencer,14
155,2019-05-03 03:12:01,No Influencer,14
185,2019-05-12 01:12:00,No Influencer,14
186,2019-05-09 16:12:01,No Influencer,14
176,2019-05-02 22:12:01,No Influencer,14
154,2019-05-04 20:12:01,No Influencer,14
155,2019-05-02 23:12:01,No Influencer,14
176,2019-05-06 11:12:01,No Influencer,14
186,2019-05-08 15:12:01,No Influencer,14
186,2019-05-08 22:12:00,No Influencer,14
154,2019-05-04 11:12:01,No Influencer,14
186,2019-05-09 13:12:01,No Influencer,14
186,2019-05-09 07:12:01,No Influencer,14
155,2019-05-03 22:12:02,No Influencer,14
185,2019-05-10 13:12:01,No Influencer,14
154,2019-05-05 21:12:00,No Influencer,14
155,2019-05-02 13:12:01,No Influencer,14
185,2019-05-06 18:12:01,No Influencer,14
186,2019-05-09 12:12:01,No Influencer,14
154,2019-05-04 21:12:01,No Influencer,14
155,2019-05-03 23:12:01,No Influencer,14
154,2019-05-05 08:12:01,No Influencer,14
185,2019-05-07 02:12:01,No Influencer,14
176,2019-05-11 23:12:00,No Influencer,14
185,2019-05-12 09:12:01,No Influencer,14
154,2019-05-05 04:12:00,No Influencer,14
186,2019-05-09 15:12:01,No Influencer,14
154,2019-05-05 02:12:01,No Influencer,14
185,2019-05-10 20:12:01,No Influencer,14
185,2019-05-10 14:12:01,No Influencer,14
185,2019-05-10 22:12:01,No Influencer,14
186,2019-05-09 14:12:01,No Influencer,14
154,2019-05-05 12:12:01,No Influencer,14
155,2019-05-02 21:12:01,No Influencer,14
185,2019-05-10 11:12:01,No Influencer,14
154,2019-05-05 07:12:01,No Influencer,14
186,2019-05-10 04:12:01,No Influencer,14
146,2019-05-03 11:12:00,No Influencer,14
186,2019-05-09 01:12:01,No Influencer,14
185,2019-05-12 03:12:01,No Influencer,14
155,2019-05-02 17:12:01,No Influencer,14
185,2019-05-10 18:12:01,No Influencer,14
154,2019-05-04 15:12:01,No Influencer,14
176,2019-05-06 20:12:01,No Influencer,14
186,2019-05-07 09:12:01,No Influencer,14
185,2019-05-11 14:12:01,No Influencer,14
176,2019-05-10 19:12:01,No Influencer,14
155,2019-05-03 02:12:01,No Influencer,14
185,2019-05-10 09:12:01,No Influencer,14
186,2019-05-10 08:12:01,No Influencer,14
186,2019-05-10 06:12:01,No Influencer,14
185,2019-05-07 01:12:01,No Influencer,14
154,2019-05-06 03:12:00,No Influencer,14
155,2019-05-03 15:12:01,No Influencer,14
185,2019-05-07 03:12:01,No Influencer,14
154,2019-05-04 22:12:00,No Influencer,14
186,2019-05-09 06:12:01,No Influencer,14
185,2019-05-11 15:12:01,No Influencer,14
154,2019-05-05 19:12:01,No Influencer,14
154,2019-05-06 13:12:01,No Influencer,14
185,2019-05-11 12:12:01,No Influencer,14
186,2019-05-08 17:12:00,No Influencer,14
185,2019-05-11 06:12:01,No Influencer,14
185,2019-05-11 20:12:00,No Influencer,14
185,2019-05-10 12:12:01,No Influencer,14
154,2019-05-06 05:12:01,No Influencer,14
186,2019-05-09 17:12:01,No Influencer,14
185,2019-05-11 19:12:01,No Influencer,14
155,2019-05-02 15:12:01,No Influencer,14
186,2019-05-08 09:12:00,No Influencer,14
154,2019-05-06 01:12:01,No Influencer,14
186,2019-05-08 19:12:00,No Influencer,14
154,2019-05-06 06:12:01,No Influencer,14
186,2019-05-09 20:12:00,No Influencer,14
186,2019-05-08 01:12:01,No Influencer,14
155,2019-05-03 04:12:01,No Influencer,14
186,2019-05-09 02:12:01,No Influencer,14
155,2019-05-04 01:12:00,No Influencer,14
0,2019-05-11 22:12:00,No Influencer,14
154,2019-05-05 13:12:01,No Influencer,14
155,2019-05-03 12:12:01,No Influencer,14
154,2019-05-05 10:12:01,No Influencer,14
0,2019-05-09 04:12:01,No Influencer,14
176,2019-05-11 17:12:01,No Influencer,14
0,2019-05-09 10:12:01,No Influencer,14
154,2019-05-04 18:12:01,No Influencer,14
185,2019-05-10 23:12:01,No Influencer,14
185,2019-05-07 07:12:01,No Influencer,14
185,2019-05-11 00:12:01,No Influencer,14
155,2019-05-03 17:12:01,No Influencer,14
176,2019-05-06 16:12:01,No Influencer,14
185,2019-05-06 23:12:01,No Influencer,14
176,2019-05-04 08:12:01,No Influencer,14
186,2019-05-08 07:12:01,No Influencer,14
154,2019-05-06 07:12:01,No Influencer,14
154,2019-05-05 01:12:01,No Influencer,14
155,2019-05-02 12:12:01,No Influencer,14
186,2019-05-08 20:12:01,No Influencer,14
186,2019-05-08 13:12:01,No Influencer,14
176,2019-05-04 16:12:01,No Influencer,14
185,2019-05-11 16:12:00,No Influencer,14
176,2019-05-04 17:12:01,No Influencer,14
185,2019-05-07 04:12:01,No Influencer,14
186,2019-05-07 22:12:01,No Influencer,14
154,2019-05-04 10:12:01,No Influencer,14
186,2019-05-10 01:12:01,No Influencer,14
155,2019-05-03 07:12:01,No Influencer,14
185,2019-05-11 13:12:01,No Influencer,14
176,2019-05-06 15:12:01,No Influencer,14
154,2019-05-05 03:12:01,No Influencer,14
186,2019-05-07 00:12:00,No Influencer,14
155,2019-05-02 20:12:00,No Influencer,14
186,2019-05-09 00:12:00,No Influencer,14
154,2019-05-06 02:12:01,No Influencer,14
155,2019-05-04 06:12:00,No Influencer,14
185,2019-05-06 19:12:00,No Influencer,14
185,2019-05-07 05:12:01,No Influencer,14
176,2019-05-05 23:12:01,No Influencer,14
186,2019-05-09 22:12:00,No Influencer,14
176,2019-05-04 05:12:01,No Influencer,14
185,2019-05-11 02:12:01,No Influencer,14
186,2019-05-08 11:12:01,No Influencer,14
154,2019-05-06 09:12:01,No Influencer,14
186,2019-05-10 07:12:01,No Influencer,14
405,2019-05-07 08:12:01,No Influencer,15
436,2019-05-10 01:12:01,No Influencer,15
429,2019-04-29 11:20:01,No Influencer,15
358,2019-05-08 03:12:01,No Influencer,15
356,2019-05-10 15:12:01,No Influencer,15
404,2019-04-23 08:57:00,No Influencer,15
476,2019-05-06 00:12:01,No Influencer,15
397,2019-05-02 14:12:01,No Influencer,15
356,2019-05-10 11:12:01,No Influencer,15
436,2019-05-09 20:12:00,No Influencer,15
404,2019-04-21 19:20:01,No Influencer,15
397,2019-05-04 01:12:00,No Influencer,15
404,2019-04-23 06:20:01,No Influencer,15
404,2019-04-20 08:54:42,No Influencer,15
436,2019-05-09 07:12:01,No Influencer,15
405,2019-05-06 16:12:01,No Influencer,15
429,2019-04-28 15:20:01,No Influencer,15
429,2019-04-28 23:20:01,No Influencer,15
429,2019-04-28 05:20:01,No Influencer,15
429,2019-04-27 15:20:01,No Influencer,15
397,2019-04-30 19:12:01,No Influencer,15
359,2019-05-08 04:12:01,No Influencer,15
442,2019-05-06 09:12:01,No Influencer,15
404,2019-04-23 01:20:01,No Influencer,15
429,2019-04-28 12:20:01,No Influencer,15
397,2019-04-24 13:20:01,No Influencer,15
358,2019-05-08 09:12:00,No Influencer,15
348,2019-05-08 21:12:01,No Influencer,15
404,2019-04-22 21:20:01,No Influencer,15
476,2019-05-06 05:12:01,No Influencer,15
429,2019-04-30 04:13:02,No Influencer,15
397,2019-05-01 11:12:02,No Influencer,15
435,2019-05-10 06:12:01,No Influencer,15
442,2019-05-06 08:12:01,No Influencer,15
400,2019-05-01 03:12:02,No Influencer,15
476,2019-05-05 19:12:01,No Influencer,15
351,2019-05-09 00:12:00,No Influencer,15
429,2019-04-28 21:20:01,No Influencer,15
476,2019-05-05 07:12:01,No Influencer,15
405,2019-05-07 11:12:01,No Influencer,15
429,2019-04-27 10:20:00,No Influencer,15
404,2019-04-20 16:02:01,No Influencer,15
397,2019-04-26 03:20:01,No Influencer,15
429,2019-04-30 10:26:45,No Influencer,15
476,2019-05-05 16:12:00,No Influencer,15
436,2019-05-10 05:12:01,No Influencer,15
429,2019-04-27 22:20:01,No Influencer,15
404,2019-04-22 06:20:01,No Influencer,15
428,2019-05-04 13:12:01,No Influencer,15
429,2019-04-29 19:20:01,No Influencer,15
436,2019-05-08 01:12:01,No Influencer,15
397,2019-04-30 18:12:01,No Influencer,15
404,2019-04-20 15:17:23,No Influencer,15
348,2019-05-08 18:12:01,No Influencer,15
401,2019-04-30 13:12:01,No Influencer,15
429,2019-05-04 21:12:01,No Influencer,15
436,2019-05-09 17:12:01,No Influencer,15
400,2019-04-24 10:20:01,No Influencer,15
397,2019-05-01 05:12:02,No Influencer,15
397,2019-05-01 21:12:01,No Influencer,15
397,2019-04-25 02:20:01,No Influencer,15
404,2019-04-21 06:20:01,No Influencer,15
404,2019-04-22 03:20:01,No Influencer,15
397,2019-05-02 13:12:01,No Influencer,15
436,2019-05-10 04:12:01,No Influencer,15
397,2019-05-03 00:12:01,No Influencer,15
397,2019-05-04 02:12:01,No Influencer,15
397,2019-05-01 09:12:01,No Influencer,15
351,2019-05-08 22:12:00,No Influencer,15
429,2019-04-30 05:13:01,No Influencer,15
397,2019-05-03 12:12:01,No Influencer,15
405,2019-05-07 15:12:01,No Influencer,15
405,2019-05-06 18:12:01,No Influencer,15
397,2019-04-25 05:20:01,No Influencer,15
404,2019-04-21 12:20:01,No Influencer,15
404,2019-04-22 18:20:01,No Influencer,15
397,2019-05-04 06:12:00,No Influencer,15
428,2019-04-27 02:20:01,No Influencer,15
405,2019-05-07 13:12:00,No Influencer,15
358,2019-05-08 10:12:01,No Influencer,15
404,2019-04-21 22:20:01,No Influencer,15
429,2019-04-27 06:20:01,No Influencer,15
397,2019-05-02 22:12:01,No Influencer,15
441,2019-05-06 13:12:01,No Influencer,15
404,2019-04-22 02:20:01,No Influencer,15
356,2019-05-11 08:12:01,No Influencer,15
397,2019-04-26 07:20:01,No Influencer,15
397,2019-05-03 05:12:01,No Influencer,15
404,2019-04-22 20:20:01,No Influencer,15
397,2019-05-01 01:12:02,No Influencer,15
404,2019-04-19 14:05:02,No Influencer,15
429,2019-04-28 22:20:01,No Influencer,15
397,2019-04-24 11:20:01,No Influencer,15
404,2019-04-20 23:20:01,No Influencer,15
397,2019-05-01 12:12:02,No Influencer,15
405,2019-05-07 05:12:01,No Influencer,15
397,2019-04-30 14:12:01,No Influencer,15
429,2019-04-30 03:07:01,No Influencer,15
404,2019-04-23 00:20:01,No Influencer,15
397,2019-05-02 21:12:01,No Influencer,15
404,2019-04-22 13:20:01,No Influencer,15
397,2019-05-03 15:12:01,No Influencer,15
356,2019-05-10 18:12:01,No Influencer,15
397,2019-05-02 05:12:01,No Influencer,15
429,2019-04-27 18:20:01,No Influencer,15
404,2019-04-22 15:20:01,No Influencer,15
429,2019-04-30 10:13:01,No Influencer,15
397,2019-04-24 12:20:01,No Influencer,15
397,2019-05-03 09:12:00,No Influencer,15
476,2019-05-05 10:12:01,No Influencer,15
397,2019-05-01 10:12:01,No Influencer,15
397,2019-04-23 20:20:00,No Influencer,15
401,2019-04-26 06:20:01,No Influencer,15
404,2019-04-21 17:20:01,No Influencer,15
509,2019-05-08 15:12:01,No Influencer,15
397,2019-05-02 02:12:01,No Influencer,15
405,2019-05-07 06:12:01,No Influencer,15
429,2019-04-29 00:20:01,No Influencer,15
397,2019-05-03 20:12:01,No Influencer,15
429,2019-05-04 12:12:01,No Influencer,15
429,2019-04-28 06:20:01,No Influencer,15
357,2019-05-10 20:12:01,No Influencer,15
429,2019-04-27 21:20:01,No Influencer,15
397,2019-05-04 08:12:01,No Influencer,15
405,2019-05-07 19:12:01,No Influencer,15
404,2019-04-22 01:20:01,No Influencer,15
397,2019-04-25 22:20:01,No Influencer,15
397,2019-05-02 16:12:01,No Influencer,15
404,2019-04-22 05:20:01,No Influencer,15
429,2019-04-29 23:20:01,No Influencer,15
428,2019-04-27 17:20:01,No Influencer,15
436,2019-05-10 07:12:01,No Influencer,15
436,2019-05-09 19:12:01,No Influencer,15
404,2019-04-21 20:20:01,No Influencer,15
397,2019-04-30 20:12:02,No Influencer,15
476,2019-05-05 06:12:00,No Influencer,15
404,2019-04-21 01:20:01,No Influencer,15
397,2019-04-26 09:20:01,No Influencer,15
429,2019-05-04 14:12:01,No Influencer,15
404,2019-04-22 08:20:01,No Influencer,15
397,2019-04-30 17:12:02,No Influencer,15
429,2019-04-30 00:20:01,No Influencer,15
404,2019-04-23 04:20:01,No Influencer,15
429,2019-04-28 17:20:01,No Influencer,15
509,2019-05-08 23:12:01,No Influencer,15
356,2019-05-11 14:12:01,No Influencer,15
442,2019-05-06 12:12:00,No Influencer,15
397,2019-04-24 04:20:01,No Influencer,15
476,2019-05-05 17:12:01,No Influencer,15
476,2019-05-05 09:12:01,No Influencer,15
397,2019-04-30 16:12:01,No Influencer,15
357,2019-05-11 16:12:00,No Influencer,15
397,2019-05-01 22:12:01,No Influencer,15
397,2019-05-03 01:12:01,No Influencer,15
476,2019-05-05 14:12:01,No Influencer,15
476,2019-05-05 02:12:01,No Influencer,15
404,2019-04-21 10:20:01,No Influencer,15
397,2019-04-24 19:20:01,No Influencer,15
397,2019-05-01 04:12:02,No Influencer,15
397,2019-05-02 01:12:01,No Influencer,15
397,2019-04-25 07:20:01,No Influencer,15
476,2019-05-06 04:12:00,No Influencer,15
429,2019-05-04 16:12:01,No Influencer,15
397,2019-04-24 00:20:01,No Influencer,15
397,2019-04-25 18:20:01,No Influencer,15
397,2019-04-25 09:20:01,No Influencer,15
429,2019-04-30 02:20:02,No Influencer,15
429,2019-04-30 02:49:01,No Influencer,15
404,2019-04-19 19:04:02,No Influencer,15
0,2019-05-10 08:12:01,No Influencer,15
397,2019-05-01 08:12:01,No Influencer,15
397,2019-05-02 03:12:00,No Influencer,15
404,2019-04-23 08:20:01,No Influencer,15
397,2019-04-25 10:20:01,No Influencer,15
397,2019-04-23 21:20:01,No Influencer,15
429,2019-04-29 06:20:01,No Influencer,15
476,2019-05-05 04:12:00,No Influencer,15
397,2019-04-24 08:20:01,No Influencer,15
397,2019-05-04 07:12:01,No Influencer,15
397,2019-04-25 00:20:01,No Influencer,15
397,2019-05-03 14:12:01,No Influencer,15
429,2019-04-28 03:20:01,No Influencer,15
405,2019-05-07 17:12:01,No Influencer,15
404,2019-04-23 03:20:01,No Influencer,15
358,2019-05-08 06:12:00,No Influencer,15
429,2019-04-29 08:20:01,No Influencer,15
429,2019-04-30 02:36:01,No Influencer,15
401,2019-04-25 14:20:00,No Influencer,15
348,2019-05-08 19:12:00,No Influencer,15
397,2019-05-03 23:12:01,No Influencer,15
404,2019-04-22 19:20:01,No Influencer,15
356,2019-05-11 00:12:01,No Influencer,15
404,2019-04-21 18:20:01,No Influencer,15
429,2019-04-29 10:20:01,No Influencer,15
397,2019-05-04 10:12:01,No Influencer,15
285,2019-05-12 05:12:01,No Influencer,15
429,2019-04-29 17:20:01,No Influencer,15
397,2019-05-04 04:12:01,No Influencer,15
429,2019-05-04 23:12:00,No Influencer,15
429,2019-04-27 11:20:01,No Influencer,15
397,2019-05-01 00:12:01,No Influencer,15
357,2019-05-11 06:12:01,No Influencer,15
397,2019-04-26 16:20:01,No Influencer,15
397,2019-05-03 16:12:01,No Influencer,15
397,2019-04-26 02:20:01,No Influencer,15
397,2019-04-26 13:20:01,No Influencer,15
433,2019-04-27 14:20:01,No Influencer,15
429,2019-04-29 04:20:01,No Influencer,15
357,2019-05-10 12:12:01,No Influencer,15
429,2019-04-28 10:20:01,No Influencer,15
429,2019-04-26 22:20:01,No Influencer,15
404,2019-04-20 19:20:01,No Influencer,15
429,2019-04-27 07:20:01,No Influencer,15
357,2019-05-11 09:12:01,No Influencer,15
397,2019-04-30 23:12:02,No Influencer,15
397,2019-05-03 10:12:00,No Influencer,15
405,2019-05-07 09:12:01,No Influencer,15
285,2019-05-12 03:12:01,No Influencer,15
375,2019-04-23 14:20:01,No Influencer,15
429,2019-04-30 01:20:01,No Influencer,15
405,2019-05-07 02:12:01,No Influencer,15
403,2019-05-04 05:12:01,No Influencer,15
356,2019-05-12 00:12:01,No Influencer,15
397,2019-04-23 18:20:02,No Influencer,15
401,2019-04-30 22:12:01,No Influencer,15
428,2019-04-27 03:20:01,No Influencer,15
397,2019-04-26 15:20:01,No Influencer,15
429,2019-04-29 03:20:01,No Influencer,15
404,2019-04-21 00:20:01,No Influencer,15
429,2019-04-28 11:20:01,No Influencer,15
399,2019-05-01 14:12:01,No Influencer,15
404,2019-04-22 10:20:01,No Influencer,15
436,2019-05-09 04:12:01,No Influencer,15
405,2019-05-06 20:12:01,No Influencer,15
351,2019-05-09 01:12:01,No Influencer,15
429,2019-04-27 04:20:01,No Influencer,15
397,2019-05-03 19:12:01,No Influencer,15
401,2019-04-26 17:20:01,No Influencer,15
405,2019-05-07 12:12:01,No Influencer,15
476,2019-05-05 23:12:01,No Influencer,15
404,2019-04-21 23:20:01,No Influencer,15
429,2019-04-29 07:20:01,No Influencer,15
397,2019-04-23 17:20:01,No Influencer,15
285,2019-05-12 09:12:01,No Influencer,15
476,2019-05-05 22:12:01,No Influencer,15
435,2019-05-10 02:12:01,No Influencer,15
429,2019-04-27 13:20:01,No Influencer,15
405,2019-05-07 23:12:01,No Influencer,15
348,2019-05-08 13:12:01,No Influencer,15
429,2019-04-28 04:20:01,No Influencer,15
404,2019-04-19 19:27:54,No Influencer,15
397,2019-05-01 13:12:01,No Influencer,15
397,2019-04-24 16:20:01,No Influencer,15
476,2019-05-06 01:12:01,No Influencer,15
404,2019-04-21 09:20:01,No Influencer,15
429,2019-04-27 12:20:01,No Influencer,15
404,2019-04-23 12:20:01,No Influencer,15
397,2019-05-03 11:12:00,No Influencer,15
404,2019-04-22 00:20:01,No Influencer,15
404,2019-04-20 22:20:01,No Influencer,15
397,2019-04-25 17:20:00,No Influencer,15
429,2019-04-28 14:20:01,No Influencer,15
429,2019-04-28 07:20:01,No Influencer,15
397,2019-04-26 04:20:01,No Influencer,15
436,2019-05-09 16:12:01,No Influencer,15
476,2019-05-05 08:12:01,No Influencer,15
400,2019-04-24 20:20:01,No Influencer,15
356,2019-05-11 07:12:01,No Influencer,15
359,2019-05-08 08:12:00,No Influencer,15
441,2019-05-06 11:12:01,No Influencer,15
409,2019-05-07 22:12:01,No Influencer,15
397,2019-05-01 16:12:01,No Influencer,15
397,2019-05-01 20:51:00,No Influencer,15
400,2019-05-01 06:12:01,No Influencer,15
405,2019-05-06 21:12:01,No Influencer,15
435,2019-05-09 10:12:01,No Influencer,15
397,2019-04-26 14:20:01,No Influencer,15
404,2019-04-20 08:36:12,No Influencer,15
397,2019-05-01 17:12:01,No Influencer,15
436,2019-05-09 11:12:01,No Influencer,15
404,2019-04-20 16:20:01,No Influencer,15
405,2019-05-07 10:12:01,No Influencer,15
476,2019-05-05 05:12:01,No Influencer,15
429,2019-04-28 02:20:01,No Influencer,15
404,2019-04-19 19:11:37,No Influencer,15
402,2019-04-23 22:20:01,No Influencer,15
429,2019-04-29 13:20:01,No Influencer,15
405,2019-05-07 03:12:01,No Influencer,15
429,2019-04-29 16:20:01,No Influencer,15
405,2019-05-07 01:12:01,No Influencer,15
436,2019-05-09 02:12:01,No Influencer,15
429,2019-04-29 05:20:01,No Influencer,15
429,2019-04-27 08:20:00,No Influencer,15
429,2019-04-30 09:13:01,No Influencer,15
429,2019-04-29 14:20:01,No Influencer,15
285,2019-05-12 07:12:01,No Influencer,15
404,2019-04-20 15:27:42,No Influencer,15
397,2019-04-24 21:20:01,No Influencer,15
397,2019-05-02 07:12:02,No Influencer,15
397,2019-05-03 07:12:01,No Influencer,15
476,2019-05-06 07:12:01,No Influencer,15
357,2019-05-11 05:12:01,No Influencer,15
429,2019-04-28 09:20:01,No Influencer,15
404,2019-04-20 17:20:01,No Influencer,15
429,2019-05-04 17:12:01,No Influencer,15
404,2019-04-21 02:20:01,No Influencer,15
429,2019-04-29 02:20:01,No Influencer,15
397,2019-04-26 00:20:01,No Influencer,15
429,2019-05-04 19:12:01,No Influencer,15
404,2019-04-22 09:20:01,No Influencer,15
436,2019-05-09 21:12:01,No Influencer,15
397,2019-05-03 22:12:02,No Influencer,15
397,2019-04-25 16:20:01,No Influencer,15
401,2019-05-03 06:12:01,No Influencer,15
397,2019-04-30 12:10:01,No Influencer,15
429,2019-04-29 18:20:01,No Influencer,15
401,2019-04-25 19:20:01,No Influencer,15
397,2019-05-03 04:12:01,No Influencer,15
405,2019-05-06 23:12:01,No Influencer,15
476,2019-05-05 20:12:01,No Influencer,15
404,2019-04-19 18:47:34,No Influencer,15
397,2019-04-24 22:20:01,No Influencer,15
429,2019-04-28 18:20:01,No Influencer,15
429,2019-04-29 15:20:01,No Influencer,15
401,2019-05-02 17:12:01,No Influencer,15
442,2019-05-06 15:12:01,No Influencer,15
405,2019-05-07 14:12:01,No Influencer,15
436,2019-05-09 18:12:01,No Influencer,15
0,2019-05-11 17:12:01,No Influencer,15
397,2019-04-25 03:20:01,No Influencer,15
404,2019-04-23 05:20:01,No Influencer,15
404,2019-04-22 12:20:01,No Influencer,15
357,2019-05-10 23:12:01,No Influencer,15
404,2019-04-21 08:20:01,No Influencer,15
429,2019-05-04 15:12:01,No Influencer,15
397,2019-04-26 01:20:01,No Influencer,15
429,2019-04-28 01:20:01,No Influencer,15
404,2019-04-19 15:05:01,No Influencer,15
404,2019-04-19 19:18:46,No Influencer,15
401,2019-04-26 08:20:01,No Influencer,15
429,2019-04-29 21:20:01,No Influencer,15
397,2019-04-26 11:20:01,No Influencer,15
